road_id,timestamp,hour,day_of_week,is_weekend,temperature_c,precipitation_mm,visibility_km,wind_speed_kmph,weather_condition,congestion_level
R1,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.33
R2,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.283
R3,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.295
R4,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.251
R5,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.281
R6,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.307
R7,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.365
R8,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.411
R9,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.256
R10,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.345
R11,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.273
R12,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.349
R13,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.318
R14,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.233
R15,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.371
R16,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.295
R17,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.298
R18,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.272
R19,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.292
R20,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.346
R21,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.316
R22,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.341
R23,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.343
R24,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.391
R25,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.308
R26,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.251
R27,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.378
R28,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.308
R29,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.381
R30,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.344
R31,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.318
R32,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.342
R33,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.423
R34,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.429
R35,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.328
R36,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.333
R37,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.379
R38,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.283
R39,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.342
R40,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.324
R41,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.341
R42,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.283
R43,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.246
R44,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.221
R45,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.269
R46,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.302
R47,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.31
R48,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.422
R49,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.38
R50,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.277
R51,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.342
R52,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.305
R53,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.311
R54,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.334
R55,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.356
R56,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.308
R57,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.378
R58,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.268
R59,2024-01-01 05:00:00,5,0,0,12.4,5.5,6.0,28.0,Fog,0.325
R0,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.455
R1,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.336
R2,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.397
R3,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.33
R4,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.354
R5,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.322
R6,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.316
R7,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.286
R8,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.347
R9,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.282
R10,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.358
R11,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.379
R12,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.343
R13,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.311
R14,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.348
R15,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.31
R16,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.372
R17,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.233
R18,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.308
R19,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.225
R20,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.25
R21,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.393
R22,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.37
R23,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.289
R24,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.25
R25,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.177
R26,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.298
R27,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.446
R28,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.347
R29,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.297
R30,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.348
R31,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.247
R32,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.31
R33,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.33
R34,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.321
R35,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.365
R36,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.342
R37,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.358
R38,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.291
R39,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.37
R40,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.406
R41,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.276
R42,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.281
R43,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.392
R44,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.315
R45,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.395
R46,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.303
R47,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.398
R48,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.332
R49,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.338
R50,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.403
R51,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.307
R52,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.278
R53,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.303
R54,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.348
R55,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.247
R56,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.357
R57,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.298
R58,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.382
R59,2024-01-01 06:00:00,6,0,0,12.4,5.5,6.0,28.0,Fog,0.205
R0,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.786
R1,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.741
R2,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.784
R3,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.837
R4,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.816
R5,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.812
R6,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.817
R7,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.835
R8,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.775
R9,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.86
R10,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.858
R11,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.844
R12,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.853
R13,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.84
R14,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.927
R15,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.821
R16,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.81
R17,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.787
R18,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.773
R19,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.763
R20,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.781
R21,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.821
R22,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.842
R23,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.828
R24,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.787
R25,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.87
R26,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.862
R27,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.817
R28,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.792
R29,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.852
R30,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.834
R31,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.753
R32,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.822
R33,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.838
R34,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.78
R35,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.834
R36,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.752
R37,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.892
R38,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.887
R39,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.812
R40,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.843
R41,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.705
R42,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.767
R43,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.81
R44,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.771
R45,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.861
R46,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.925
R47,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.766
R48,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.783
R49,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.837
R50,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.906
R51,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.764
R52,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.837
R53,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.916
R54,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.742
R55,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.761
R56,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.804
R57,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.799
R58,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.866
R59,2024-01-01 07:00:00,7,0,0,12.4,5.5,6.0,28.0,Fog,0.837
R0,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.736
R1,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.851
R2,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.796
R3,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.889
R4,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.794
R5,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.793
R6,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.852
R7,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.863
R8,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.847
R9,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.741
R10,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.852
R11,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.773
R12,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.837
R13,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.754
R14,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.847
R15,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.785
R16,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.761
R17,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.861
R18,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.837
R19,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.794
R20,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.898
R21,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.803
R22,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.827
R23,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.838
R24,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.794
R25,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.849
R26,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.798
R27,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.804
R28,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.893
R29,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.773
R30,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.704
R31,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.906
R32,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.952
R33,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.805
R34,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.728
R35,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.809
R36,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.811
R37,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.816
R38,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.769
R39,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.854
R40,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.851
R41,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.75
R42,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.86
R43,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.928
R44,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.834
R45,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.808
R46,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.818
R47,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.856
R48,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.738
R49,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.833
R50,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.805
R51,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.917
R52,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.816
R53,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.908
R54,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.77
R55,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.854
R56,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.841
R57,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.782
R58,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.834
R59,2024-01-01 08:00:00,8,0,0,12.4,5.5,6.0,28.0,Fog,0.886
R0,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.809
R1,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.74
R2,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.824
R3,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.78
R4,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.808
R5,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.821
R6,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.74
R7,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.744
R8,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.849
R9,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.799
R10,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.697
R11,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.864
R12,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.839
R13,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.789
R14,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.759
R15,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.867
R16,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.842
R17,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.944
R18,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.846
R19,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.844
R20,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.817
R21,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.866
R22,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.856
R23,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.888
R24,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.799
R25,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.803
R26,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.801
R27,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.865
R28,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.9
R29,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.802
R30,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.804
R31,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.841
R32,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.813
R33,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.873
R34,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.712
R35,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.784
R36,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.786
R37,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.709
R38,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.777
R39,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.779
R40,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.815
R41,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.881
R42,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.813
R43,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.773
R44,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.822
R45,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.877
R46,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.776
R47,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.779
R48,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.853
R49,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.814
R50,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.857
R51,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.824
R52,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.86
R53,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.773
R54,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.824
R55,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.814
R56,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.764
R57,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.747
R58,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.859
R59,2024-01-01 09:00:00,9,0,0,12.4,5.5,6.0,28.0,Fog,0.807
R0,2024-01-01 10:00:00,10,0,0,12.4,5.5,6.0,28.0,Fog,0.274
R1,2024-01-01 10:00:00,10,0,0,12.4,5.5,6.0,28.0,Fog,0.32
R2,2024-01-01 10:00:00,10,0,0,12.4,5.5,6.0,28.0,Fog,0.381
